scenario,scenario_tag,method,series_seed,margin,n_true,n_pred,precision,recall,f1,mae,roc_auc,pr_auc,time_s
"D=1.5, white",D15_white,Nyblom,1036,100,116,1,1.0,0.008621,0.017094,1.0,,,0.3001
"D=1.5, white",D15_white,Nyblom,1037,25,112,1,1.0,0.008929,0.017699,2.0,0.5384,0.8476,0.3188
"D=1.5, white",D15_white,Nyblom,1037,50,112,1,1.0,0.008929,0.017699,2.0,0.8,0.9934,0.3188
"D=1.5, white",D15_white,Nyblom,1037,100,112,1,1.0,0.008929,0.017699,2.0,,,0.3188
"D=1.5, white",D15_white,Nyblom,1038,25,130,1,1.0,0.007692,0.015267,1.0,0.4336,0.8502,0.3073
"D=1.5, white",D15_white,Nyblom,1038,50,130,1,1.0,0.007692,0.015267,1.0,0.1377,0.9902,0.3073
"D=1.5, white",D15_white,Nyblom,1038,100,130,1,1.0,0.007692,0.015267,1.0,,,0.3073
"D=1.5, white",D15_white,Nyblom,1039,25,105,1,1.0,0.009524,0.018868,12.0,0.6503,0.8961,0.2935
"D=1.5, white",D15_white,Nyblom,1039,50,105,1,1.0,0.009524,0.018868,12.0,0.6068,0.9794,0.2935
"D=1.5, white",D15_white,Nyblom,1039,100,105,1,1.0,0.009524,0.018868,12.0,,,0.2935
"D=1.5, white",D15_white,Nyblom,1040,25,113,1,1.0,0.00885,0.017544,1.0,0.4885,0.7872,0.3406
"D=1.5, white",D15_white,Nyblom,1040,50,113,1,1.0,0.00885,0.017544,1.0,0.3325,0.9641,0.3406
"D=1.5, white",D15_white,Nyblom,1040,100,113,1,1.0,0.00885,0.017544,1.0,,,0.3406
"D=1.5, white",D15_white,Nyblom,1041,25,133,1,1.0,0.007519,0.014925,0.0,0.5714,0.9287,0.3665
"D=1.5, white",D15_white,Nyblom,1041,50,133,1,1.0,0.007519,0.014925,0.0,0.7565,0.9977,0.3665
"D=1.5, white",D15_white,Nyblom,1041,100,133,1,1.0,0.007519,0.014925,0.0,,,0.3665
"D=1.5, white",D15_white,Nyblom,1042,25,127,1,1.0,0.007874,0.015625,2.0,0.3198,0.8534,0.3196
"D=1.5, white",D15_white,Nyblom,1042,50,127,1,1.0,0.007874,0.015625,2.0,0.1349,0.9242,0.3196
"D=1.5, white",D15_white,Nyblom,1042,100,127,1,1.0,0.007874,0.015625,2.0,,,0.3196
"D=1.5, white",D15_white,Nyblom,1043,25,123,1,1.0,0.00813,0.016129,15.0,0.3157,0.7665,0.3
"D=1.5, white",D15_white,Nyblom,1043,50,123,1,1.0,0.00813,0.016129,15.0,0.0241,0.9516,0.3
"D=1.5, white",D15_white,Nyblom,1043,100,123,1,1.0,0.00813,0.016129,15.0,,,0.3
"D=1.5, white",D15_white,Nyblom,1044,25,101,1,1.0,0.009901,0.019608,3.0,0.4991,0.8529,0.3055
"D=1.5, white",D15_white,Nyblom,1044,50,101,1,1.0,0.009901,0.019608,3.0,0.6521,0.9977,0.3055
"D=1.5, white",D15_white,Nyblom,1044,100,101,1,1.0,0.009901,0.019608,3.0,,,0.3055
"D=1.5, white",D15_white,Nyblom,1045,25,113,1,1.0,0.00885,0.017544,1.0,0.6024,0.8867,0.317
"D=1.5, white",D15_white,Nyblom,1045,50,113,1,1.0,0.00885,0.017544,1.0,0.7788,0.9896,0.317
"D=1.5, white",D15_white,Nyblom,1045,100,113,1,1.0,0.00885,0.017544,1.0,,,0.317
"D=1.5, white",D15_white,Nyblom,1046,25,124,1,1.0,0.008065,0.016,1.0,0.6338,0.9518,0.3891
"D=1.5, white",D15_white,Nyblom,1046,50,124,1,1.0,0.008065,0.016,1.0,,,0.3891
"D=1.5, white",D15_white,Nyblom,1046,100,124,1,1.0,0.008065,0.016,1.0,,,0.3891
"D=1.5, white",D15_white,Nyblom,1047,25,111,1,1.0,0.009009,0.017857,11.0,0.5378,0.8425,0.5031
"D=1.5, white",D15_white,Nyblom,1047,50,111,1,1.0,0.009009,0.017857,11.0,0.5557,0.9902,0.5031
"D=1.5, white",D15_white,Nyblom,1047,100,111,1,1.0,0.009009,0.017857,11.0,,,0.5031
"D=1.5, white",D15_white,Nyblom,1048,25,134,1,1.0,0.007463,0.014815,0.0,0.5493,0.8857,0.3386
"D=1.5, white",D15_white,Nyblom,1048,50,134,1,1.0,0.007463,0.014815,0.0,0.7177,0.9969,0.3386
"D=1.5, white",D15_white,Nyblom,1048,100,134,1,1.0,0.007463,0.014815,0.0,,,0.3386
"D=1.5, white",D15_white,Nyblom,1049,25,123,1,1.0,0.00813,0.016129,1.0,0.6067,0.9109,0.3229
"D=1.5, white",D15_white,Nyblom,1049,50,123,1,1.0,0.00813,0.016129,1.0,0.394,0.9762,0.3229
"D=1.5, white",D15_white,Nyblom,1049,100,123,1,1.0,0.00813,0.016129,1.0,,,0.3229
"D=0.5, white",D05_white,GRU,1000,25,5,2,1.0,0.4,0.571429,1.0,0.5815,0.2515,8.8082
"D=0.5, white",D05_white,GRU,1000,50,5,2,1.0,0.4,0.571429,1.0,0.4976,0.2049,8.8082
"D=0.5, white",D05_white,GRU,1000,100,5,2,1.0,0.4,0.571429,1.0,0.4859,0.2911,8.8082
"D=0.5, white",D05_white,GRU,1001,25,1,0,0.0,0.0,0.0,9999.0,0.6505,0.0035,0.4337
"D=0.5, white",D05_white,GRU,1001,50,1,0,0.0,0.0,0.0,9999.0,0.7967,0.0339,0.4337
"D=0.5, white",D05_white,GRU,1001,100,1,0,0.0,0.0,0.0,9999.0,0.5186,0.0414,0.4337
"D=0.5, white",D05_white,GRU,1002,25,1,2,0.0,0.0,0.0,9999.0,0.5974,0.0062,0.658
"D=0.5, white",D05_white,GRU,1002,50,1,2,0.0,0.0,0.0,9999.0,0.5836,0.0207,0.658
"D=0.5, white",D05_white,GRU,1002,100,1,2,0.0,0.0,0.0,9999.0,0.6834,0.0657,0.658
"D=0.5, white",D05_white,GRU,1003,25,3,1,0.0,0.0,0.0,9999.0,0.5929,0.1697,0.5871
"D=0.5, white",D05_white,GRU,1003,50,3,1,0.0,0.0,0.0,9999.0,0.4408,0.1229,0.5871
"D=0.5, white",D05_white,GRU,1003,100,3,1,0.0,0.0,0.0,9999.0,0.476,0.1687,0.5871
"D=0.5, white",D05_white,GRU,1004,25,3,2,0.5,0.333333,0.4,15.0,0.7481,0.135,0.6871
"D=0.5, white",D05_white,GRU,1004,50,3,2,0.5,0.333333,0.4,15.0,0.5755,0.1388,0.6871
"D=0.5, white",D05_white,GRU,1004,100,3,2,1.0,0.666667,0.8,55.0,0.6003,0.2985,0.6871
"D=0.5, white",D05_white,GRU,1005,25,3,2,0.0,0.0,0.0,9999.0,0.6104,0.0527,0.7615
"D=0.5, white",D05_white,GRU,1005,50,3,2,0.0,0.0,0.0,9999.0,0.4756,0.067,0.7615
"D=0.5, white",D05_white,GRU,1005,100,3,2,0.0,0.0,0.0,9999.0,0.4754,0.1398,0.7615
"D=0.5, white",D05_white,GRU,1006,25,1,1,0.0,0.0,0.0,9999.0,0.9201,0.0453,0.9587
"D=0.5, white",D05_white,GRU,1006,50,1,1,0.0,0.0,0.0,9999.0,0.6983,0.0718,0.9587
"D=0.5, white",D05_white,GRU,1006,100,1,1,0.0,0.0,0.0,9999.0,0.4125,0.0518,0.9587
"D=0.5, white",D05_white,GRU,1007,25,1,1,0.0,0.0,0.0,9999.0,0.7168,0.0059,0.9375
"D=0.5, white",D05_white,GRU,1007,50,1,1,0.0,0.0,0.0,9999.0,0.6497,0.0451,0.9375
"D=0.5, white",D05_white,GRU,1007,100,1,1,1.0,1.0,1.0,61.0,0.6878,0.2871,0.9375
"D=0.5, white",D05_white,GRU,1008,25,3,3,0.333333,0.333333,0.333333,1.0,0.631,0.1969,1.0307
"D=0.5, white",D05_white,GRU,1008,50,3,3,0.333333,0.333333,0.333333,1.0,0.5275,0.1541,1.0307
"D=0.5, white",D05_white,GRU,1008,100,3,3,0.666667,0.666667,0.666667,27.0,0.5366,0.2471,1.0307
"D=0.5, white",D05_white,GRU,1009,25,3,2,0.5,0.333333,0.4,1.0,0.4523,0.1961,0.9676
"D=0.5, white",D05_white,GRU,1009,50,3,2,0.5,0.333333,0.4,1.0,0.5396,0.1637,0.9676
"D=0.5, white",D05_white,GRU,1009,100,3,2,0.5,0.333333,0.4,1.0,0.6372,0.1957,0.9676
"D=0.5, white",D05_white,GRU,1010,25,3,2,0.5,0.333333,0.4,1.0,0.677,0.1018,0.8677
"D=0.5, white",D05_white,GRU,1010,50,3,2,0.5,0.333333,0.4,1.0,0.6081,0.1242,0.8677
"D=0.5, white",D05_white,GRU,1010,100,3,2,0.5,0.333333,0.4,1.0,0.5268,0.1853,0.8677
"D=0.5, white",D05_white,GRU,1011,25,3,3,0.333333,0.333333,0.333333,1.0,0.5961,0.1823,0.4777
"D=0.5, white",D05_white,GRU,1011,50,3,3,0.333333,0.333333,0.333333,1.0,0.6275,0.1603,0.4777
"D=0.5, white",D05_white,GRU,1011,100,3,3,0.333333,0.333333,0.333333,1.0,0.4952,0.1775,0.4777
"D=0.5, white",D05_white,GRU,1012,25,1,3,0.0,0.0,0.0,9999.0,0.0323,0.0021,0.5388
"D=0.5, white",D05_white,GRU,1012,50,1,3,0.0,0.0,0.0,9999.0,0.4104,0.0208,0.5388
"D=0.5, white",D05_white,GRU,1012,100,1,3,0.0,0.0,0.0,9999.0,0.516,0.0438,0.5388
"D=0.5, white",D05_white,GRU,1013,25,3,1,0.0,0.0,0.0,9999.0,0.6468,0.0879,0.4564
"D=0.5, white",D05_white,GRU,1013,50,3,1,0.0,0.0,0.0,9999.0,0.558,0.1044,0.4564
"D=0.5, white",D05_white,GRU,1013,100,3,1,0.0,0.0,0.0,9999.0,0.4914,0.162,0.4564
"D=0.5, white",D05_white,GRU,1014,25,3,1,1.0,0.333333,0.5,2.0,0.4859,0.2364,0.7924
"D=0.5, white",D05_white,GRU,1014,50,3,1,1.0,0.333333,0.5,2.0,0.5245,0.1651,0.7924
"D=0.5, white",D05_white,GRU,1014,100,3,1,1.0,0.333333,0.5,2.0,0.6046,0.2229,0.7924
"D=0.5, white",D05_white,GRU,1015,25,1,1,0.0,0.0,0.0,9999.0,0.9257,0.0295,1.0006
"D=0.5, white",D05_white,GRU,1015,50,1,1,0.0,0.0,0.0,9999.0,0.7455,0.0403,1.0006
"D=0.5, white",D05_white,GRU,1015,100,1,1,0.0,0.0,0.0,9999.0,0.6082,0.0556,1.0006
"D=0.5, white",D05_white,GRU,1016,25,3,3,0.333333,0.333333,0.333333,2.0,0.6237,0.1869,0.8609
"D=0.5, white",D05_white,GRU,1016,50,3,3,0.333333,0.333333,0.333333,2.0,0.5353,0.1368,0.8609
"D=0.5, white",D05_white,GRU,1016,100,3,3,0.333333,0.333333,0.333333,2.0,0.5191,0.1424,0.8609
"D=0.5, white",D05_white,GRU,1017,25,1,1,0.0,0.0,0.0,9999.0,0.0238,0.0016,0.8387
"D=0.5, white",D05_white,GRU,1017,50,1,1,0.0,0.0,0.0,9999.0,0.2752,0.0101,0.8387
"D=0.5, white",D05_white,GRU,1017,100,1,1,1.0,1.0,1.0,65.0,0.5812,0.2105,0.8387
"D=0.5, white",D05_white,GRU,1018,25,1,1,0.0,0.0,0.0,9999.0,0.0361,0.0018,1.2158
"D=0.5, white",D05_white,GRU,1018,50,1,1,0.0,0.0,0.0,9999.0,0.3964,0.0126,1.2158
"D=0.5, white",D05_white,GRU,1018,100,1,1,0.0,0.0,0.0,9999.0,0.53,0.0439,1.2158
"D=0.5, white",D05_white,GRU,1019,25,1,2,0.0,0.0,0.0,9999.0,0.2428,0.0023,0.7209
"D=0.5, white",D05_white,GRU,1019,50,1,2,0.0,0.0,0.0,9999.0,0.4512,0.0136,0.7209
"D=0.5, white",D05_white,GRU,1019,100,1,2,0.0,0.0,0.0,9999.0,0.4874,0.0377,0.7209
"D=0.5, white",D05_white,GRU,1020,25,1,2,0.0,0.0,0.0,9999.0,0.2188,0.0025,0.6148
"D=0.5, white",D05_white,GRU,1020,50,1,2,0.0,0.0,0.0,9999.0,0.3708,0.0123,0.6148
"D=0.5, white",D05_white,GRU,1020,100,1,2,0.0,0.0,0.0,9999.0,0.1697,0.0238,0.6148
"D=0.5, white",D05_white,GRU,1021,25,1,2,0.0,0.0,0.0,9999.0,0.5423,0.0032,0.719
"D=0.5, white",D05_white,GRU,1021,50,1,2,0.0,0.0,0.0,9999.0,0.4389,0.0129,0.719
"D=0.5, white",D05_white,GRU,1021,100,1,2,0.0,0.0,0.0,9999.0,0.3539,0.0292,0.719
"D=0.5, white",D05_white,GRU,1022,25,3,3,0.333333,0.333333,0.333333,1.0,0.6495,0.2116,0.5147
"D=0.5, white",D05_white,GRU,1022,50,3,3,0.333333,0.333333,0.333333,1.0,0.495,0.1424,0.5147
"D=0.5, white",D05_white,GRU,1022,100,3,3,0.333333,0.333333,0.333333,1.0,0.5594,0.2105,0.5147
"D=0.5, white",D05_white,GRU,1023,25,3,2,0.5,0.333333,0.4,2.0,0.5419,0.1577,0.5564
"D=0.5, white",D05_white,GRU,1023,50,3,2,0.5,0.333333,0.4,2.0,0.4903,0.1306,0.5564
"D=0.5, white",D05_white,GRU,1023,100,3,2,0.5,0.333333,0.4,2.0,0.5063,0.1736,0.5564
"D=0.5, white",D05_white,GRU,1024,25,5,3,0.666667,0.4,0.5,1.0,0.5321,0.2827,0.8039
"D=0.5, white",D05_white,GRU,1024,50,5,3,0.666667,0.4,0.5,1.0,0.409,0.2012,0.8039
"D=0.5, white",D05_white,GRU,1024,100,5,3,0.666667,0.4,0.5,1.0,0.4208,0.2722,0.8039
"D=0.5, white",D05_white,GRU,1025,25,1,0,0.0,0.0,0.0,9999.0,0.5437,0.0037,0.964
"D=0.5, white",D05_white,GRU,1025,50,1,0,0.0,0.0,0.0,9999.0,0.2928,0.0106,0.964
"D=0.5, white",D05_white,GRU,1025,100,1,0,0.0,0.0,0.0,9999.0,0.4413,0.0651,0.964
"D=0.5, white",D05_white,GRU,1026,25,1,2,0.0,0.0,0.0,9999.0,0.7128,0.0091,0.9832
"D=0.5, white",D05_white,GRU,1026,50,1,2,0.0,0.0,0.0,9999.0,0.624,0.0226,0.9832
"D=0.5, white",D05_white,GRU,1026,100,1,2,0.0,0.0,0.0,9999.0,0.4686,0.0405,0.9832
"D=0.5, white",D05_white,GRU,1027,25,3,1,1.0,0.333333,0.5,6.0,0.5908,0.266,0.7143
"D=0.5, white",D05_white,GRU,1027,50,3,1,1.0,0.333333,0.5,6.0,0.4907,0.1786,0.7143
"D=0.5, white",D05_white,GRU,1027,100,3,1,1.0,0.333333,0.5,6.0,0.5209,0.1941,0.7143
"D=0.5, white",D05_white,GRU,1028,25,5,2,1.0,0.4,0.571429,1.5,0.5421,0.2686,1.16
"D=0.5, white",D05_white,GRU,1028,50,5,2,1.0,0.4,0.571429,1.5,0.5459,0.2449,1.16
"D=0.5, white",D05_white,GRU,1028,100,5,2,1.0,0.4,0.571429,1.5,0.5497,0.3166,1.16
"D=0.5, white",D05_white,GRU,1029,25,3,3,0.333333,0.333333,0.333333,1.0,0.5315,0.1366,0.8934
"D=0.5, white",D05_white,GRU,1029,50,3,3,0.333333,0.333333,0.333333,1.0,0.5945,0.1606,0.8934
"D=0.5, white",D05_white,GRU,1029,100,3,3,0.666667,0.666667,0.666667,29.0,0.5756,0.2927,0.8934
"D=0.5, white",D05_white,GRU,1030,25,3,2,0.5,0.333333,0.4,2.0,0.6491,0.2604,0.5999
"D=0.5, white",D05_white,GRU,1030,50,3,2,0.5,0.333333,0.4,2.0,0.589,0.222,0.5999
"D=0.5, white",D05_white,GRU,1030,100,3,2,0.5,0.333333,0.4,2.0,0.6696,0.2468,0.5999
"D=0.5, white",D05_white,GRU,1031,25,1,3,0.0,0.0,0.0,9999.0,0.3168,0.0022,0.5674
"D=0.5, white",D05_white,GRU,1031,50,1,3,0.0,0.0,0.0,9999.0,0.2303,0.0098,0.5674
"D=0.5, white",D05_white,GRU,1031,100,1,3,0.0,0.0,0.0,9999.0,0.4129,0.0346,0.5674
"D=0.5, white",D05_white,GRU,1032,25,1,0,0.0,0.0,0.0,9999.0,0.7939,0.0131,0.7977
"D=0.5, white",D05_white,GRU,1032,50,1,0,0.0,0.0,0.0,9999.0,0.3762,0.0134,0.7977
"D=0.5, white",D05_white,GRU,1032,100,1,0,0.0,0.0,0.0,9999.0,0.3452,0.0297,0.7977
"D=0.5, white",D05_white,GRU,1033,25,1,1,0.0,0.0,0.0,9999.0,0.4486,0.0023,0.7369
"D=0.5, white",D05_white,GRU,1033,50,1,1,0.0,0.0,0.0,9999.0,0.15,0.0085,0.7369
"D=0.5, white",D05_white,GRU,1033,100,1,1,0.0,0.0,0.0,9999.0,0.3961,0.0506,0.7369
"D=0.5, white",D05_white,GRU,1034,25,1,1,0.0,0.0,0.0,9999.0,0.7337,0.008,0.9327
"D=0.5, white",D05_white,GRU,1034,50,1,1,0.0,0.0,0.0,9999.0,0.3504,0.0123,0.9327
"D=0.5, white",D05_white,GRU,1034,100,1,1,0.0,0.0,0.0,9999.0,0.43,0.0364,0.9327
"D=0.5, white",D05_white,GRU,1035,25,3,1,0.0,0.0,0.0,9999.0,0.8836,0.1619,1.155
"D=0.5, white",D05_white,GRU,1035,50,3,1,0.0,0.0,0.0,9999.0,0.6435,0.1287,1.155
"D=0.5, white",D05_white,GRU,1035,100,3,1,0.0,0.0,0.0,9999.0,0.5095,0.1535,1.155
"D=0.5, white",D05_white,GRU,1036,25,3,1,0.0,0.0,0.0,9999.0,0.5819,0.0574,0.9677
"D=0.5, white",D05_white,GRU,1036,50,3,1,0.0,0.0,0.0,9999.0,0.4533,0.0688,0.9677
"D=0.5, white",D05_white,GRU,1036,100,3,1,0.0,0.0,0.0,9999.0,0.4528,0.1514,0.9677
"D=0.5, white",D05_white,GRU,1037,25,3,3,0.333333,0.333333,0.333333,1.0,0.4326,0.2209,1.0649
"D=0.5, white",D05_white,GRU,1037,50,3,3,0.333333,0.333333,0.333333,1.0,0.5824,0.2225,1.0649
"D=0.5, white",D05_white,GRU,1037,100,3,3,0.333333,0.333333,0.333333,1.0,0.6276,0.2601,1.0649
"D=0.5, white",D05_white,GRU,1038,25,1,1,0.0,0.0,0.0,9999.0,0.043,0.0016,0.6736
"D=0.5, white",D05_white,GRU,1038,50,1,1,0.0,0.0,0.0,9999.0,0.4259,0.0132,0.6736
"D=0.5, white",D05_white,GRU,1038,100,1,1,0.0,0.0,0.0,9999.0,0.4066,0.0317,0.6736
"D=0.5, white",D05_white,GRU,1039,25,1,0,0.0,0.0,0.0,9999.0,0.6477,0.0048,0.6075
"D=0.5, white",D05_white,GRU,1039,50,1,0,0.0,0.0,0.0,9999.0,0.6299,0.0252,0.6075
"D=0.5, white",D05_white,GRU,1039,100,1,0,0.0,0.0,0.0,9999.0,0.4143,0.0343,0.6075
"D=0.5, white",D05_white,GRU,1040,25,1,3,0.0,0.0,0.0,9999.0,0.8245,0.0167,0.4948
"D=0.5, white",D05_white,GRU,1040,50,1,3,0.0,0.0,0.0,9999.0,0.6182,0.0216,0.4948
"D=0.5, white",D05_white,GRU,1040,100,1,3,0.333333,1.0,0.5,64.0,0.6716,0.1762,0.4948
"D=0.5, white",D05_white,GRU,1041,25,1,1,0.0,0.0,0.0,9999.0,0.4162,0.0057,0.828
"D=0.5, white",D05_white,GRU,1041,50,1,1,0.0,0.0,0.0,9999.0,0.7069,0.0411,0.828
"D=0.5, white",D05_white,GRU,1041,100,1,1,1.0,1.0,1.0,90.0,0.7232,0.2038,0.828
"D=0.5, white",D05_white,GRU,1042,25,1,2,0.0,0.0,0.0,9999.0,0.6998,0.0059,0.606
"D=0.5, white",D05_white,GRU,1042,50,1,2,0.0,0.0,0.0,9999.0,0.5648,0.0175,0.606
"D=0.5, white",D05_white,GRU,1042,100,1,2,0.0,0.0,0.0,9999.0,0.5669,0.0435,0.606
"D=0.5, white",D05_white,GRU,1043,25,3,1,1.0,0.333333,0.5,0.0,0.9146,0.449,2.0743
"D=0.5, white",D05_white,GRU,1043,50,3,1,1.0,0.333333,0.5,0.0,0.7049,0.3008,2.0743
"D=0.5, white",D05_white,GRU,1043,100,3,1,1.0,0.333333,0.5,0.0,0.5106,0.2139,2.0743
"D=0.5, white",D05_white,GRU,1044,25,3,1,1.0,0.333333,0.5,0.0,0.5551,0.224,1.7482
"D=0.5, white",D05_white,GRU,1044,50,3,1,1.0,0.333333,0.5,0.0,0.6102,0.1835,1.7482
"D=0.5, white",D05_white,GRU,1044,100,3,1,1.0,0.333333,0.5,0.0,0.535,0.2149,1.7482
"D=0.5, white",D05_white,GRU,1045,25,1,1,0.0,0.0,0.0,9999.0,0.1877,0.0015,0.7308
"D=0.5, white",D05_white,GRU,1045,50,1,1,0.0,0.0,0.0,9999.0,0.2827,0.0098,0.7308
"D=0.5, white",D05_white,GRU,1045,100,1,1,0.0,0.0,0.0,9999.0,0.362,0.0292,0.7308
"D=0.5, white",D05_white,GRU,1046,25,1,2,0.0,0.0,0.0,9999.0,0.5393,0.0052,1.0656
"D=0.5, white",D05_white,GRU,1046,50,1,2,0.0,0.0,0.0,9999.0,0.7062,0.0286,1.0656
"D=0.5, white",D05_white,GRU,1046,100,1,2,0.0,0.0,0.0,9999.0,0.5314,0.0449,1.0656
"D=0.5, white",D05_white,GRU,1047,25,3,2,0.0,0.0,0.0,9999.0,0.8829,0.1904,0.9105
"D=0.5, white",D05_white,GRU,1047,50,3,2,0.0,0.0,0.0,9999.0,0.771,0.1502,0.9105
"D=0.5, white",D05_white,GRU,1047,100,3,2,0.0,0.0,0.0,9999.0,0.751,0.1746,0.9105
"D=0.5, white",D05_white,GRU,1048,25,7,4,0.75,0.428571,0.545455,2.0,0.6865,0.3318,1.0781
"D=0.5, white",D05_white,GRU,1048,50,7,4,0.75,0.428571,0.545455,2.0,0.6955,0.3382,1.0781
"D=0.5, white",D05_white,GRU,1048,100,7,4,0.75,0.428571,0.545455,2.0,0.6817,0.3426,1.0781
"D=0.5, white",D05_white,GRU,1049,25,3,4,0.0,0.0,0.0,9999.0,0.4696,0.0093,1.019
"D=0.5, white",D05_white,GRU,1049,50,3,4,0.0,0.0,0.0,9999.0,0.4301,0.0306,1.019
"D=0.5, white",D05_white,GRU,1049,100,3,4,0.0,0.0,0.0,9999.0,0.4967,0.0806,1.019
"D=1, white",D10_white,GRU,1000,25,39,10,0.8,0.205128,0.326531,1.0,0.645,0.6622,0.6081
"D=1, white",D10_white,GRU,1000,50,39,10,1.0,0.25641,0.408163,6.6,0.6471,0.874,0.6081
"D=1, white",D10_white,GRU,1000,100,39,10,1.0,0.25641,0.408163,6.6,0.6353,0.9904,0.6081
"D=1, white",D10_white,GRU,1001,25,35,8,1.0,0.228571,0.372093,1.875,0.6718,0.6474,1.0934
"D=1, white",D10_white,GRU,1001,50,35,8,1.0,0.228571,0.372093,1.875,0.6628,0.8161,1.0934
"D=1, white",D10_white,GRU,1001,100,35,8,1.0,0.228571,0.372093,1.875,0.7073,0.9673,1.0934
"D=1, white",D10_white,GRU,1002,25,43,14,0.928571,0.302326,0.45614,3.3846,0.6421,0.6784,0.8246
"D=1, white",D10_white,GRU,1002,50,43,14,0.928571,0.302326,0.45614,3.3846,0.5757,0.7934,0.8246
"D=1, white",D10_white,GRU,1002,100,43,14,0.928571,0.302326,0.45614,3.3846,0.2529,0.9382,0.8246
"D=1, white",D10_white,GRU,1003,25,43,11,0.818182,0.209302,0.333333,1.2222,0.5561,0.5635,0.8328
"D=1, white",D10_white,GRU,1003,50,43,11,0.818182,0.209302,0.333333,1.2222,0.5593,0.7214,0.8328
"D=1, white",D10_white,GRU,1003,100,43,11,1.0,0.255814,0.407407,14.4545,0.6108,0.9083,0.8328
"D=1, white",D10_white,GRU,1004,25,45,8,0.875,0.155556,0.264151,0.8571,0.5503,0.6106,0.5544
"D=1, white",D10_white,GRU,1004,50,45,8,0.875,0.155556,0.264151,0.8571,0.5048,0.7693,0.5544
"D=1, white",D10_white,GRU,1004,100,45,8,1.0,0.177778,0.301887,8.625,0.5536,0.941,0.5544
"D=1, white",D10_white,GRU,1005,25,37,10,0.8,0.216216,0.340426,3.5,0.6216,0.6085,0.7208
"D=1, white",D10_white,GRU,1005,50,37,10,0.9,0.243243,0.382979,7.1111,0.5327,0.773,0.7208
"D=1, white",D10_white,GRU,1005,100,37,10,1.0,0.27027,0.425532,12.5,0.5403,0.9233,0.7208
"D=1, white",D10_white,GRU,1006,25,39,12,0.916667,0.282051,0.431373,2.7273,0.6968,0.6862,0.569
"D=1, white",D10_white,GRU,1006,50,39,12,0.916667,0.282051,0.431373,2.7273,0.6659,0.8182,0.569
"D=1, white",D10_white,GRU,1006,100,39,12,1.0,0.307692,0.470588,6.9167,0.5928,0.9534,0.569
"D=1, white",D10_white,GRU,1007,25,21,6,0.666667,0.190476,0.296296,0.5,0.6436,0.4325,0.8367
"D=1, white",D10_white,GRU,1007,50,21,6,0.833333,0.238095,0.37037,8.8,0.5551,0.5448,0.8367
"D=1, white",D10_white,GRU,1007,100,21,6,0.833333,0.238095,0.37037,8.8,0.5071,0.6836,0.8367
"D=1, white",D10_white,GRU,1008,25,57,14,1.0,0.245614,0.394366,1.8571,0.6925,0.7877,0.6761
"D=1, white",D10_white,GRU,1008,50,57,14,1.0,0.245614,0.394366,1.8571,0.6557,0.9113,0.6761
"D=1, white",D10_white,GRU,1008,100,57,14,1.0,0.245614,0.394366,1.8571,0.8667,0.9968,0.6761
"D=1, white",D10_white,GRU,1009,25,45,11,0.909091,0.222222,0.357143,1.1,0.6376,0.6873,1.1551
"D=1, white",D10_white,GRU,1009,50,45,11,1.0,0.244444,0.392857,4.6364,0.5668,0.8016,1.1551
"D=1, white",D10_white,GRU,1009,100,45,11,1.0,0.244444,0.392857,4.6364,0.5721,0.9769,1.1551
"D=1, white",D10_white,GRU,1010,25,37,10,0.9,0.243243,0.382979,1.2222,0.685,0.6596,1.1925
"D=1, white",D10_white,GRU,1010,50,37,10,1.0,0.27027,0.425532,5.8,0.6462,0.7606,1.1925
"D=1, white",D10_white,GRU,1010,100,37,10,1.0,0.27027,0.425532,5.8,0.6441,0.8786,1.1925
"D=1, white",D10_white,GRU,1011,25,43,12,0.916667,0.255814,0.4,0.6364,0.6291,0.6867,0.9448
"D=1, white",D10_white,GRU,1011,50,43,12,0.916667,0.255814,0.4,0.6364,0.5535,0.7867,0.9448
"D=1, white",D10_white,GRU,1011,100,43,12,1.0,0.27907,0.436364,5.75,0.5109,0.9214,0.9448
"D=1, white",D10_white,GRU,1012,25,41,11,0.909091,0.243902,0.384615,0.8,0.6618,0.6629,0.5518
"D=1, white",D10_white,GRU,1012,50,41,11,1.0,0.268293,0.423077,5.0909,0.6397,0.7924,0.5518
"D=1, white",D10_white,GRU,1012,100,41,11,1.0,0.268293,0.423077,5.0909,0.6434,0.9078,0.5518
"D=1, white",D10_white,GRU,1013,25,49,12,0.916667,0.22449,0.360656,1.0909,0.6753,0.7014,0.7708
"D=1, white",D10_white,GRU,1013,50,49,12,1.0,0.244898,0.393443,4.4167,0.6105,0.8042,0.7708
"D=1, white",D10_white,GRU,1013,100,49,12,1.0,0.244898,0.393443,4.4167,0.6462,0.9408,0.7708
"D=1, white",D10_white,GRU,1014,25,35,12,0.833333,0.285714,0.425532,1.0,0.6265,0.6036,0.7076
"D=1, white",D10_white,GRU,1014,50,35,12,0.833333,0.285714,0.425532,1.0,0.5917,0.7258,0.7076
"D=1, white",D10_white,GRU,1014,100,35,12,1.0,0.342857,0.510638,13.25,0.5539,0.9175,0.7076
"D=1, white",D10_white,GRU,1015,25,47,14,0.928571,0.276596,0.42623,1.0769,0.7398,0.7643,0.5679
